Timestamp,AF7 Value,TP9 Value
1731386394.154444,-15.824947213506775,-2.736844009005523
1731386394.185448,-17.095993117608828,-8.80209910503217
1731386394.188999,-20.74002453263782,-13.827437215910734
1731386394.21728,46.09385917183084,-3.682871289638882
1731386394.220174,-20.666243153453664,-11.978633308885549
1731386394.245585,-25.40615872936081,-9.81818808252757
1731386394.254676,-42.898947729777944,-9.373995815691558
1731386394.28326,-22.80565037173436,1.0036820904797565
1731386394.288735,-12.46283273902597,4.07046595234344
1731386394.314011,44.368208044641705,36.93982678697316
1731386394.320834,-8.890718756778583,-9.404347360898882
1731386394.348094,-15.596784351954497,-19.8520719145193
1731386394.355252,-27.790517402015297,-43.100508991254216
1731386394.38406,-21.39663842694175,-23.582862625003997
1731386394.387614,-17.327291462893783,-12.632590293303679
1731386394.414037,46.213635974000795,33.93150965276618
1731386394.420705,50.7361279671118,38.70130309407989
1731386394.44807,-25.54719259545719,-21.709354604584306
1731386394.455488,-68.78493543766926,-51.95889493854369
1731386394.48224,-35.3047262924014,-42.99049271057128
1731386394.487411,-10.472568141902272,-16.71502056812774
1731386394.512724,47.211472357553305,36.34885359750578
1731386394.522596,50.94387132737174,41.654007652275226
1731386394.547421,45.476496474293185,20.27624546707571
1731386394.555586,-68.89027288510185,-51.75064568828597
1731386394.585244,-67.83753884618187,-49.89828390505215
1731386394.588681,-48.40361401066667,-6.65995280637992
1731386394.615756,26.053760515681006,43.77862733562617
1731386394.622213,30.782754709591245,48.887942686885964
1731386394.65236,31.102496740714344,45.18877595152543
1731386394.654573,-22.91251376697197,-47.059854141864065
1731386394.682414,-59.89602888922223,-50.54007494356471
1731386394.686736,-57.207804178712124,-49.32082066712887
1731386394.71284,42.62233782651015,46.71922309463753
1731386394.751002,49.52810317248114,54.64234745937878
1731386394.75484,52.178179407924375,56.64565016859797
1731386394.779975,50.43538904751415,53.89132425847515
1731386394.786828,-53.034963931967866,-45.14234900450524
1731386394.817822,-52.081322880026256,-49.55400595366556
1731386394.819546,-15.18563002515036,-24.340149963111713
1731386394.843881,52.501736489799924,52.45269760837155
1731386394.85357,56.322242176817525,56.097128423238075
1731386394.880282,53.05306213058182,52.990250765994006
1731386394.886793,-32.250292352116446,-38.23962859669143
1731386394.917535,-57.81218460846766,-55.46727503964492
1731386394.919675,-54.19307394694432,-55.36675434702101
1731386394.945277,-32.25739854530946,-29.571237217464983
1731386394.952894,48.65144693766749,52.67816508232272
1731386394.980728,56.365106767024855,61.51136308732546
1731386394.988355,55.16051782488378,62.43642371937722
1731386395.01648,-58.98946299857275,-55.70964761468324
1731386395.01901,-62.16606232461178,-58.77334400775326
1731386395.04662,-27.270827041372897,39.66124704540346
1731386395.053935,51.330926233611535,60.35847301103152
1731386395.081657,52.91797013680039,66.76473640343914
1731386395.086506,50.758633872591815,64.38095460821086
1731386395.113705,-14.46876196457994,-51.20360369879657
1731386395.120332,-51.02919576401096,-55.64915492015609
1731386395.14856,-51.55277318312568,-56.24113176132802
1731386395.152578,53.365374237656965,52.95465635036575
1731386395.17945,53.2990874771499,59.92284092990025
1731386395.186266,48.073262357788366,50.4913772724683
1731386395.214826,-11.635342658974707,-12.570257606850163
1731386395.21872,-41.035169414843295,-42.73327020551982
1731386395.249842,-58.88628269774102,-60.476440444418515
1731386395.252447,-27.215586471746363,-21.60812353420684
1731386395.283043,37.254362629019994,38.7632539476279
1731386395.28708,26.792450932097836,28.648556013141814
1731386395.315467,-11.006565250973637,-0.10907740402812749
1731386395.318931,-28.36393253669516,-22.497980739470123
1731386395.347021,-36.33450774224123,-40.51782353326404
1731386395.352396,-27.040597122865478,-22.520920607320335
1731386395.377117,-18.886278190377666,-8.045510475726545
1731386395.385966,31.878302599738504,33.14934921039571
1731386395.415099,-20.415379260034968,9.357818592918392
1731386395.418943,-26.63872648967785,-0.10463456988112796
1731386395.44436,-24.22518621225902,-6.15821990863401
1731386395.452878,31.889351859920964,-14.254879811432687
1731386395.478564,-13.076377714185597,-13.407689848028298
1731386395.485596,-15.843847675347462,-16.44437470057919
1731386395.515563,-3.7866521131902147,-4.619385400409897
1731386395.52233,-7.403463194472337,-7.942103351943828
1731386395.546171,3.941624886330743,3.9287743524261316
1731386395.552375,33.36591271784795,34.89374994219537
1731386395.580988,6.6405782644479245,6.9643748556609495
1731386395.587236,-4.669522957821059,-4.55800037815483
1731386395.616641,-42.2408414895443,-37.58031128590393
1731386395.618802,-0.762596588186156,-6.4144008403882395
1731386395.645089,3.6984296948135125,4.556171262537674
1731386395.653199,37.00338771033134,38.14876811420726
1731386395.683144,6.337259270620137,7.3723376959825515
1731386395.685136,-4.873886033569008,-4.248629021966835
1731386395.714182,-47.85226552490601,-42.436985171826024
1731386395.720237,-0.5548390304373072,-0.33769283325007393
1731386395.750274,3.8813551958175623,11.50341215323165
1731386395.752103,41.66714088343605,42.99496025835384
1731386395.777033,6.335819948935622,4.396155465304403
1731386395.785353,-5.057305355474014,-6.418111935719367
1731386395.814383,-54.925115387487175,-44.09933547943537
1731386395.818498,-0.30307983970388364,-1.025686444637813
1731386395.847312,9.49746464341321,9.112346514543873
1731386395.853064,46.37479006489863,47.88238369627621
1731386395.881025,0.8900385694170438,0.619526613721959
1731386395.884468,-3.8952865319518963,-4.536645156621617
1731386395.915965,-50.15041321864134,-38.92228181857148
1731386395.918844,-0.8616738620369517,0.6160250836105661
1731386395.948848,8.810027476336856,25.97207381325488
1731386395.952686,54.243037246144894,54.08584525405976
1731386395.983611,-0.7238298546272546,-2.4861278155707254
1731386395.985374,-9.52064289763031,-14.030467676323937
1731386396.014572,-46.749694645549454,-41.66250860859638
1731386396.018315,3.1794730248269047,-6.3190867654557366
1731386396.050365,12.662134993131446,3.460581934259693
1731386396.052494,56.53824180904809,53.82337996510054
1731386396.079747,-3.36955242640164,-3.5062622072926075
1731386396.085714,-20.346221380768696,-11.148559217070115
1731386396.11581,-61.62537515138056,-48.67000040912577
1731386396.118151,-24.93851946710612,1.2782414194558953
1731386396.144319,-12.043751913200907,10.111059596835844
1731386396.150949,53.077663118127106,53.770535114803664
1731386396.182222,57.1080058406792,4.293593211835088
1731386396.183737,-19.23706211109399,-20.1907738662007
1731386396.214825,-53.54840615375266,-56.03957937298751
1731386396.217162,-19.83260928375236,-20.16036223802014
1731386396.244155,-6.7006902504140555,-4.75037219652333
1731386396.250131,51.516006011745674,47.52597912568163
1731386396.274179,54.96291122460087,51.135191696343895
1731386396.285467,-22.751953549509324,-20.509061477792372
1731386396.31405,-56.64870398278315,-57.933093745313975
1731386396.316533,-39.99978718341796,-59.76035327079089
1731386396.347655,-12.999225556284614,-13.243782356551066
1731386396.350471,48.12479844632887,43.29846294702412
1731386396.377034,51.77709246905073,47.311029820204055
1731386396.383801,46.73388196990879,46.1007499881444
1731386396.408995,-56.00622856981292,-56.770262764588324
1731386396.416984,-56.8157037436868,-55.29228835556297
1731386396.446181,-32.543990929117584,-19.13705000253458
1731386396.450831,44.973358924860776,43.743345204584045
1731386396.482194,48.88932371784014,46.92675088016591
1731386396.48444,43.87890651988906,42.62945495960281
1731386396.515023,-24.593323453928235,-54.68105927314744
1731386396.517062,-59.49380524586773,-59.425765279198664
1731386396.539496,-62.626625674375724,-58.335952064326776
1731386396.551607,45.988349624457214,45.53903579829034
1731386396.57984,46.82396340633096,51.76490315077967
1731386396.583167,41.943278618389,54.017216278837395
