Time (ms),Raw ECG
404032.00,1035.47
404040.00,1007.22
404048.00,955.81
404056.00,876.17
404064.00,862.56
404072.00,852.23
404080.00,773.44
404088.00,733.47
404096.00,704.30
404104.00,647.92
404112.00,612.86
404120.00,574.48
404128.00,530.34
404136.00,497.53
404144.00,460.44
404152.00,424.31
404160.00,392.67
404168.00,359.25
404176.00,327.78
404184.00,298.17
404192.00,268.55
404200.00,240.69
404208.00,213.50
404216.00,186.88
404224.00,162.61
404232.00,138.86
404240.00,114.67
404248.00,92.42
404256.00,71.66
404264.00,51.20
404272.00,31.70
404280.00,13.05
404288.00,-5.32
404296.00,-22.45
404304.00,-38.13
404312.00,-53.55
404320.00,-68.08
404328.00,-81.80
404336.00,-96.14
404344.00,-263.34
404352.00,-753.34
404360.00,-1141.86
404368.00,-1033.27
404376.00,-894.14
404384.00,-928.70
404392.00,-856.28
404400.00,-788.18
404408.00,-776.25
404416.00,-712.38
404424.00,-669.26
404432.00,-639.09
404440.00,-588.98
404448.00,-553.62
404456.00,-505.65
404464.00,-324.27
404472.00,29.77
404480.00,274.60
404488.00,344.51
404496.00,485.01
404504.00,518.74
404512.00,404.06
404520.00,406.36
404528.00,400.43
404536.00,339.98
404544.00,335.96
404552.00,311.62
404560.00,277.29
404568.00,265.99
404576.00,240.44
404584.00,218.71
404592.00,202.57
404600.00,179.98
404608.00,162.39
404616.00,146.04
404624.00,127.71
404632.00,112.46
404640.00,96.05
404648.00,80.52
404656.00,68.04
404664.00,54.25
404672.00,40.70
404680.00,28.81
404688.00,16.82
404696.00,5.41
404704.00,-5.16
404712.00,-15.64
404720.00,-25.87
404728.00,-34.94
404736.00,-43.70
404744.00,-52.39
404752.00,-70.81
404760.00,-135.59
404768.00,-180.26
404776.00,-90.21
404784.00,-129.38
404792.00,-477.97
404800.00,-626.05
404808.00,-359.83
404816.00,-105.20
404824.00,-6.39
404832.00,7.43
404840.00,-31.51
404848.00,-30.13
404856.00,-23.77
404864.00,-46.75
404872.00,-170.91
404880.00,-541.34
404888.00,-891.70
404896.00,-948.88
404904.00,-886.77
404912.00,-824.02
404920.00,-765.19
404928.00,-703.61
404936.00,-523.37
404944.00,-190.34
404952.00,20.90
404960.00,-44.75
404968.00,34.26
404976.00,323.50
404984.00,398.94
404992.00,350.34
405000.00,349.56
405008.00,325.57
405016.00,309.21
405024.00,298.96
405032.00,277.97
405040.00,266.08
405048.00,251.49
405056.00,236.40
405064.00,225.57
405072.00,212.42
405080.00,199.52
405088.00,188.36
405096.00,176.67
405104.00,165.46
405112.00,155.36
405120.00,144.97
405128.00,135.07
405136.00,125.77
405144.00,116.69
405152.00,108.09
405160.00,99.58
405168.00,91.79
405176.00,84.22
405184.00,77.74
405192.00,70.70
405200.00,63.63
405208.00,57.40
405216.00,51.38
405224.00,45.44
405232.00,39.71
405240.00,34.57
405248.00,29.99
405256.00,25.36
405264.00,20.43
405272.00,15.58
405280.00,11.19
405288.00,7.37
405296.00,3.99
405304.00,0.42
405312.00,-2.70
405320.00,-5.76
405328.00,-8.51
405336.00,-11.46
405344.00,-13.84
405352.00,-16.04
405360.00,-18.32
405368.00,-20.04
405376.00,-22.09
405384.00,-23.59
405392.00,-25.05
405400.00,-26.46
405408.00,-27.83
405416.00,-28.90
405424.00,-29.69
405432.00,-30.57
405440.00,-31.41
405448.00,-31.97
405456.00,-32.50
405464.00,-32.87
405472.00,-33.21
405480.00,-33.53
405488.00,-33.44
405496.00,-33.59
405504.00,-33.58
405512.00,-33.56
405520.00,-33.26
405528.00,-32.95
405536.00,-32.75
405544.00,-33.16
405552.00,-32.79
405560.00,-32.28
405568.00,-31.38
405576.00,-30.86
405584.00,-30.08
405592.00,-29.17
405600.00,-28.63
405608.00,-27.58
405616.00,-26.92
405624.00,-25.74
405632.00,-24.95
405640.00,-24.16
405648.00,-22.99
405656.00,-22.08
405664.00,-20.93
405672.00,-19.90
405680.00,-18.77
405688.00,-17.88
405696.00,-16.63
405704.00,-15.64
405712.00,-14.42
405720.00,-13.33
405728.00,-12.25
405736.00,-11.19
405744.00,-10.38
405752.00,-10.09
405760.00,-108.30
405768.00,-424.71
405776.00,-726.75
405784.00,-731.88
405792.00,-610.20
405800.00,-533.32
405808.00,-403.92
405816.00,-238.34
405824.00,-178.36
405832.00,-197.16
405840.00,-197.85
405848.00,-261.40
405856.00,-426.47
405864.00,-544.03
405872.00,-532.52
405880.00,-463.26
405888.00,-417.16
405896.00,-379.78
405904.00,-328.88
405912.00,-288.59
405920.00,-250.65
405928.00,-208.38
405936.00,-172.92
405944.00,148.13
405952.00,831.73
405960.00,1014.69
405968.00,693.78
405976.00,746.77
405984.00,802.91
405992.00,654.22
406000.00,687.08
406008.00,668.47
406016.00,593.69
406024.00,313.95
406032.00,-362.58
406040.00,-540.23
406048.00,-204.06
406056.00,-260.36
406064.00,-308.31
406072.00,-154.28
406080.00,-187.69
406088.00,-163.36
406096.00,-92.11
406104.00,-8.67
406112.00,433.69
406120.00,952.31
406128.00,879.50
406136.00,595.59
406144.00,694.38
406152.00,710.13
406160.00,571.47
406168.00,318.75
406176.00,-285.59
406184.00,-407.25
406192.00,-101.81
406200.00,-197.16
406208.00,-214.81
406216.00,-85.28
406224.00,-135.00
406232.00,-102.28
406240.00,-51.63
406248.00,-66.44
406256.00,-29.16
406264.00,-8.31
406272.00,-3.66
406280.00,22.53
406288.00,35.16
406296.00,47.03
406304.00,65.12
406312.00,75.28
406320.00,87.00
406328.00,99.75
406336.00,108.72
406344.00,118.69
406352.00,127.97
406360.00,135.59
406368.00,143.47
406376.00,150.22
406384.00,156.34
406392.00,161.84
406400.00,166.50
406408.00,171.38
406416.00,175.81
406424.00,178.75
406432.00,181.69
406440.00,184.25
406448.00,186.31
406456.00,188.28
406464.00,189.34
406472.00,188.78
406480.00,189.22
406488.00,190.03
406496.00,189.75
406504.00,188.78
406512.00,187.16
406520.00,185.03
406528.00,236.00
406536.00,390.53
406544.00,529.75
406552.00,556.81
406560.00,560.05
406568.00,586.53
406576.00,613.13
406584.00,653.11
406592.00,699.33
406600.00,709.44
406608.00,693.67
406616.00,661.30
406624.00,568.20
406632.00,475.58
406640.00,441.09
406648.00,386.45
406656.00,319.13
406664.00,306.50
406672.00,304.73
406680.00,316.44
406688.00,392.45
406696.00,428.92
406704.00,363.37
406712.00,309.25
406720.00,283.67
406728.00,235.00
406736.00,193.74
406744.00,161.51
406752.00,122.03
406760.00,88.28
406768.00,55.75
406776.00,22.05
406784.00,-7.78
406792.00,-37.37
406800.00,-66.19
406808.00,-92.51
406816.00,-118.56
406824.00,-143.23
406832.00,-166.45
406840.00,-188.83
406848.00,-209.88
406856.00,-230.09
406864.00,-249.83
406872.00,-299.03
406880.00,-535.78
406888.00,-1012.00
406896.00,-1304.03
406904.00,-1190.75
406912.00,-1090.63
406920.00,-1107.34
406928.00,-1037.31
406936.00,-983.41
406944.00,-963.56
406952.00,-905.88
406960.00,-867.50
406968.00,-834.75
406976.00,-788.88
406984.00,-755.28
406992.00,-719.44
407000.00,-681.00
407008.00,-648.88
407016.00,-614.47
407024.00,-581.16
407032.00,-550.34
407040.00,-518.94
407048.00,-488.91
407056.00,-460.06
407064.00,-431.53
407072.00,-404.19
407080.00,-377.53
407088.00,-352.09
407096.00,-327.34
407104.00,-303.06
407112.00,-279.38
407120.00,-256.94
407128.00,-234.69
407136.00,-213.06
407144.00,-192.38
407152.00,-172.53
407160.00,-153.53
407168.00,-134.84
407176.00,-117.16
407184.00,-100.05
407192.00,-83.36
407200.00,-67.47
407208.00,-52.38
407216.00,-38.25
407224.00,-24.39
407232.00,-10.56
407240.00,2.53
407248.00,15.02
407256.00,27.16
407264.00,38.50
407272.00,49.11
407280.00,58.97
407288.00,68.77
407296.00,78.58
407304.00,87.58
407312.00,96.05
407320.00,104.36
407328.00,112.00
407336.00,119.37
407344.00,126.22
407352.00,132.67
407360.00,138.75
407368.00,144.23
407376.00,149.09
407384.00,154.31
407392.00,159.06
407400.00,163.37
407408.00,167.78
407416.00,170.90
407424.00,173.33
407432.00,176.35
407440.00,179.26
407448.00,181.52
407456.00,183.67
407464.00,185.61
407472.00,187.11
407480.00,188.41
407488.00,189.52
407496.00,190.31
407504.00,190.91
407512.00,191.31
407520.00,191.38
407528.00,191.37
407536.00,191.34
407544.00,191.47
407552.00,190.66
407560.00,188.85
407568.00,188.01
407576.00,187.58
407584.00,185.43
407592.00,183.75
407600.00,182.88
407608.00,180.86
407616.00,178.85
407624.00,177.55
407632.00,174.95
407640.00,172.38
407648.00,170.30
407656.00,167.48
407664.00,164.86
407672.00,162.16
407680.00,159.23
407688.00,156.33
407696.00,153.36
407704.00,150.21
407712.00,147.09
407720.00,144.16
407728.00,141.53
407736.00,138.36
407744.00,134.35
407752.00,130.35
407760.00,126.76
407768.00,123.44
407776.00,119.92
407784.00,116.58
407792.00,113.47
407800.00,109.66
407808.00,105.91
407816.00,102.49
407824.00,98.99
407832.00,95.69
407840.00,91.94
407848.00,88.03
407856.00,84.61
407864.00,80.86
407872.00,77.41
407880.00,74.23
407888.00,70.34
407896.00,66.91
407904.00,63.91
407912.00,59.98
407920.00,306.36
407928.00,906.98
407936.00,1114.59
407944.00,819.78
407952.00,793.99
407960.00,818.73
407968.00,664.76
407976.00,646.71
407984.00,606.72
407992.00,516.84
408000.00,493.11
408008.00,437.90
408016.00,380.70
408024.00,346.56
408032.00,296.04
408040.00,252.99
408048.00,215.93
408056.00,173.34
408064.00,136.81
408072.00,101.51
408080.00,65.68
408088.00,33.52
408096.00,1.86
408104.00,-28.66
408112.00,-56.91
408120.00,-84.50
408128.00,-110.77
408136.00,-135.67
408144.00,-159.02
408152.00,-181.27
408160.00,-202.45
408168.00,-221.25
408176.00,-239.83
408184.00,-258.53
408192.00,-274.63
408200.00,-305.56
408208.00,-341.84
408216.00,-326.53
408224.00,-309.03
408232.00,-417.75
408240.00,-606.19
408248.00,-623.34
408256.00,-517.69
408264.00,-649.06
408272.00,-878.44
408280.00,-952.78
408288.00,-1081.53
408296.00,-1209.47
408304.00,-1112.63
408312.00,-915.56
408320.00,-636.41
408328.00,-227.84
408336.00,17.44
408344.00,-30.75
408352.00,-85.19
408360.00,-59.41
408368.00,-81.87
408376.00,-103.62
408384.00,-98.19
408392.00,-115.72
408400.00,-125.91
408408.00,-128.19
408416.00,-201.03
408424.00,-550.06
408432.00,-1071.31
408440.00,-1154.34
408448.00,-920.53
408456.00,-924.34
408464.00,-912.53
408472.00,-792.50
408480.00,-780.44
408488.00,-732.63
408496.00,-661.78
408504.00,-636.69
408512.00,-584.06
408520.00,-535.88
408528.00,-501.25
408536.00,-454.53
408544.00,-414.91
408552.00,-378.83
408560.00,-339.45
408568.00,-303.91
408576.00,-269.34
408584.00,-235.27
408592.00,-202.86
408600.00,-171.00
408608.00,-140.67
408616.00,-111.23
408624.00,-82.48
408632.00,-55.09
408640.00,-29.06
408648.00,-3.63
408656.00,20.95
408664.00,43.49
408672.00,65.21
408680.00,86.78
408688.00,106.70
408696.00,125.87
408704.00,145.47
408712.00,163.30
408720.00,179.50
408728.00,195.47
408736.00,209.95
408744.00,223.91
408752.00,237.78
408760.00,250.84
408768.00,263.45
408776.00,275.09
408784.00,285.20
408792.00,295.08
408800.00,304.41
408808.00,312.63
408816.00,320.42
408824.00,327.28
408832.00,334.33
408840.00,340.86
408848.00,345.81
408856.00,350.73
408864.00,355.31
408872.00,358.81
408880.00,362.09
408888.00,364.34
408896.00,367.03
408904.00,369.31
408912.00,370.31
408920.00,371.13
408928.00,371.94
408936.00,371.75
408944.00,371.44
408952.00,370.75
408960.00,369.41
408968.00,367.97
408976.00,366.13
408984.00,363.94
408992.00,361.47
409000.00,358.59
409008.00,355.53
409016.00,352.16
409024.00,348.41
409032.00,344.41
409040.00,340.28
409048.00,335.88
409056.00,331.19
409064.00,326.34
409072.00,321.25
409080.00,315.94
409088.00,310.47
409096.00,304.81
409104.00,299.03
409112.00,293.03
409120.00,286.97
409128.00,280.69
409136.00,274.34
409144.00,268.09
409152.00,262.22
409160.00,255.59
409168.00,248.50
409176.00,241.41
409184.00,234.06
409192.00,227.41
409200.00,220.88
409208.00,213.38
409216.00,206.34
409224.00,200.06
409232.00,192.72
409240.00,189.34
409248.00,187.56
409256.00,172.84
409264.00,157.72
409272.00,155.38
409280.00,147.94
409288.00,137.88
409296.00,133.28
409304.00,125.62
409312.00,118.47
409320.00,112.66
409328.00,104.56
409336.00,97.94
409344.00,91.92
409352.00,85.03
409360.00,78.69
409368.00,72.31
409376.00,66.06
409384.00,60.45
409392.00,55.19
409400.00,49.88
409408.00,43.52
409416.00,82.84
409424.00,286.70
409432.00,559.17
409440.00,585.64
409448.00,461.48
409456.00,436.22
409464.00,365.75
409472.00,209.99
409480.00,74.09
409488.00,-60.69
409496.00,-181.74
409504.00,-229.52
409512.00,-166.81
409520.00,-114.53
409528.00,-146.71
409536.00,-169.21
409544.00,-160.80
409552.00,-77.13
409560.00,81.00
409568.00,205.91
409576.00,244.51
409584.00,11.89
409592.00,-398.57
409600.00,-450.01
409608.00,-204.23
409616.00,-35.06
409624.00,-27.80
409632.00,-267.52
409640.00,-444.11
409648.00,-365.38
409656.00,-348.59
409664.00,-375.73
409672.00,-342.31
409680.00,-344.55
409688.00,-343.56
409696.00,-322.81
409704.00,-319.86
409712.00,-311.14
409720.00,-300.41
409728.00,-296.48
409736.00,-287.58
409744.00,-279.92
409752.00,-273.83
409760.00,-265.50
409768.00,-259.33
409776.00,-253.31
409784.00,-246.14
409792.00,-240.39
409800.00,-234.30
409808.00,-226.89
409816.00,-220.19
409824.00,-213.88
409832.00,-207.48
409840.00,-200.70
409848.00,-193.56
409856.00,-187.06
409864.00,-180.59
409872.00,-174.42
409880.00,-168.92
409888.00,-163.25
409896.00,-157.83
409904.00,-153.14
409912.00,-148.19
409920.00,-143.22
409928.00,-138.56
409936.00,-134.13
409944.00,-130.13
409952.00,-125.97
409960.00,-121.83
409968.00,-117.55
409976.00,-112.87
409984.00,-108.42
409992.00,-104.00
410000.00,-99.28
410008.00,-95.62
410016.00,-92.34
410024.00,-88.81
410032.00,-85.61
410040.00,-82.00
410048.00,-78.31
410056.00,-74.80
410064.00,-70.95
410072.00,-68.03
410080.00,-65.59
410088.00,-62.22
410096.00,-58.81
410104.00,-55.98
410112.00,-53.44
410120.00,-50.41
410128.00,-47.03
410136.00,-44.02
410144.00,-40.77
410152.00,-37.03
410160.00,-34.58
410168.00,-33.06
410176.00,-28.95
410184.00,-24.00
410192.00,-21.53
410200.00,-17.67
410208.00,-13.08
410216.00,-12.05
410224.00,-10.25
410232.00,-6.50
410240.00,-5.16
410248.00,-3.97
410256.00,0.08
410264.00,209.59
410272.00,757.03
410280.00,1043.07
410288.00,831.20
410296.00,755.30
410304.00,784.11
410312.00,666.39
410320.00,626.53
410328.00,599.44
410336.00,522.26
410344.00,491.05
410352.00,448.02
410360.00,395.25
410368.00,362.26
410376.00,320.24
410384.00,279.56
410392.00,245.67
410400.00,208.88
410408.00,175.11
410416.00,143.30
410424.00,111.89
410432.00,83.02
410440.00,54.86
410448.00,28.28
410456.00,3.72
410464.00,-20.45
410472.00,-43.98
410480.00,-66.02
410488.00,-86.11
410496.00,-105.27
410504.00,-123.92
410512.00,-141.34
410520.00,-157.47
410528.00,-172.89
410536.00,-187.17
410544.00,-200.44
410552.00,-212.97
410560.00,-224.34
410568.00,-235.03
410576.00,-244.78
410584.00,-253.66
410592.00,-261.97
410600.00,-269.28
410608.00,-276.00
410616.00,-281.84
410624.00,-287.13
410632.00,-291.56
410640.00,-295.47
410648.00,-298.75
410656.00,-301.38
410664.00,-303.44
410672.00,-304.84
410680.00,-305.91
410688.00,-306.28
410696.00,-306.19
410704.00,-305.63
410712.00,-304.59
410720.00,-303.16
410728.00,-301.22
410736.00,-299.00
410744.00,-296.19
410752.00,-293.19
410760.00,-289.78
410768.00,-285.97
410776.00,-281.94
410784.00,-277.56
410792.00,-273.03
410800.00,-267.97
410808.00,-262.81
410816.00,-257.88
410824.00,-252.81
410832.00,-368.81
410840.00,-802.75
410848.00,-1232.56
410856.00,-1162.09
410864.00,-963.72
410872.00,-981.78
410880.00,-914.81
410888.00,-598.47
410896.00,-249.69
410904.00,-475.09
410912.00,-887.17
410920.00,-671.44
410928.00,-526.86
410936.00,-628.47
410944.00,-488.63
410952.00,-435.83
410960.00,-439.91
410968.00,-344.72
410976.00,-317.61
410984.00,-283.50
410992.00,-222.72
411000.00,-194.52
411008.00,-154.23
411016.00,-112.41
411024.00,-81.88
411032.00,-44.56
411040.00,-11.04
411048.00,18.86
411056.00,50.10
411064.00,78.80
411072.00,106.65
411080.00,133.86
411088.00,159.21
411096.00,184.03
411104.00,206.67
411112.00,228.05
411120.00,249.50
411128.00,269.45
411136.00,288.52
411144.00,306.28
411152.00,322.00
411160.00,338.09
411168.00,353.34
411176.00,366.38
411184.00,379.09
411192.00,391.06
411200.00,401.66
411208.00,411.97
411216.00,421.56
411224.00,429.31
411232.00,436.66
411240.00,443.59
411248.00,449.69
411256.00,454.88
411264.00,459.56
411272.00,463.47
411280.00,466.47
411288.00,469.31
411296.00,471.19
411304.00,472.56
411312.00,473.34
411320.00,473.56
411328.00,473.00
411336.00,471.38
411344.00,469.88
411352.00,468.38
411360.00,466.81
411368.00,464.13
411376.00,460.69
411384.00,457.13
411392.00,452.94
411400.00,448.63
411408.00,443.63
411416.00,438.31
411424.00,432.19
411432.00,426.69
411440.00,420.56
411448.00,414.31
411456.00,408.06
411464.00,400.44
411472.00,392.75
411480.00,386.13
411488.00,378.69
411496.00,370.38
411504.00,362.38
411512.00,354.13
411520.00,345.81
411528.00,337.56
411536.00,328.75
411544.00,319.84
411552.00,311.44
411560.00,301.66
411568.00,291.66
411576.00,282.47
411584.00,273.22
411592.00,263.69
411600.00,254.44
411608.00,245.75
411616.00,236.22
411624.00,226.28
411632.00,216.75
411640.00,207.22
411648.00,197.44
411656.00,187.78
411664.00,178.25
411672.00,168.63
411680.00,159.03
411688.00,149.59
411696.00,140.09
411704.00,130.66
411712.00,121.47
411720.00,112.16
411728.00,102.94
411736.00,93.87
411744.00,84.84
411752.00,75.94
411760.00,67.03
411768.00,58.41
411776.00,50.06
411784.00,41.94
411792.00,33.38
411800.00,24.97
411808.00,17.00
411816.00,9.16
411824.00,1.61
411832.00,-6.27
411840.00,-14.08
411848.00,-21.61
411856.00,-29.42
411864.00,-36.13
411872.00,-42.59
411880.00,-49.86
411888.00,-56.88
411896.00,-63.57
411904.00,-69.67
411912.00,-75.62
411920.00,-82.33
411928.00,-87.86
411936.00,-92.80
411944.00,-98.94
411952.00,-104.03
411960.00,-108.62
411968.00,-114.42
411976.00,-119.68
411984.00,-123.97
411992.00,-123.28
412000.00,19.37
412008.00,470.09
412016.00,860.14
412024.00,766.22
412032.00,595.11
412040.00,613.57
412048.00,541.55
412056.00,452.39
412064.00,432.00
412072.00,362.90
412080.00,306.47
412088.00,270.39
412096.00,212.52
412104.00,168.78
412112.00,128.20
412120.00,81.67
412128.00,43.58
412136.00,5.14
412144.00,-33.14
412152.00,-67.12
412160.00,-101.16
412168.00,-133.38
412176.00,-163.28
412184.00,-192.50
412192.00,-219.81
412200.00,-245.63
412208.00,-270.13
412216.00,-293.28
412224.00,-315.25
412232.00,-336.31
412240.00,-355.59
412248.00,-373.16
412256.00,-389.88
412264.00,-405.25
412272.00,-419.44
412280.00,-432.34
412288.00,-443.63
412296.00,-454.47
412304.00,-465.13
412312.00,-474.56
412320.00,-482.63
412328.00,-519.81
412336.00,-849.56
412344.00,-1450.56
412352.00,-1552.19
412360.00,-1243.44
412368.00,-1270.44
412376.00,-1279.31
412384.00,-1123.81
412392.00,-1127.06
412400.00,-1079.06
412408.00,-992.75
412416.00,-974.56
412424.00,-895.19
412432.00,-723.44
412440.00,-439.00
412448.00,-139.56
412456.00,7.13
412464.00,-49.81
412472.00,-371.38
412480.00,-778.25
412488.00,-840.88
412496.00,-678.81
412504.00,-668.56
412512.00,-623.69
412520.00,-410.78
412528.00,-239.00
412536.00,-234.13
412544.00,-390.97
412552.00,-518.00
412560.00,-475.03
412568.00,-403.47
412576.00,-389.50
412584.00,-354.66
412592.00,-308.53
412600.00,-284.19
412608.00,-250.09
412616.00,-218.13
412624.00,66.62
412632.00,595.50
412640.00,382.34
412648.00,-342.28
412656.00,-267.63
412664.00,-18.53
412672.00,-178.05
412680.00,-107.12
412688.00,-23.59
412696.00,-78.05
412704.00,-12.33
412712.00,12.81
412720.00,8.02
412728.00,51.92
412736.00,64.73
412744.00,78.68
412752.00,105.90
412760.00,117.96
412768.00,135.66
412776.00,154.44
412784.00,166.90
412792.00,182.57
412800.00,196.84
412808.00,208.90
412816.00,222.10
412824.00,233.73
412832.00,244.55
412840.00,255.32
412848.00,265.05
412856.00,274.30
412864.00,282.99
412872.00,290.92
412880.00,298.39
412888.00,305.66
412896.00,312.58
412904.00,318.66
412912.00,323.58
412920.00,328.39
412928.00,332.75
412936.00,336.42
412944.00,339.80
412952.00,342.59
412960.00,345.00
412968.00,347.03
412976.00,348.59
412984.00,349.41
412992.00,349.63
413000.00,349.88
413008.00,350.22
413016.00,349.94
413024.00,349.16
413032.00,348.38
413040.00,347.34
413048.00,346.09
413056.00,344.06
413064.00,341.66
413072.00,339.16
413080.00,336.00
413088.00,333.25
413096.00,330.09
413104.00,326.44
413112.00,322.94
413120.00,319.03
413128.00,314.84
413136.00,310.59
413144.00,306.06
413152.00,301.41
413160.00,296.59
413168.00,291.31
413176.00,285.41
413184.00,280.03
413192.00,275.16
413200.00,269.97
413208.00,264.06
413216.00,258.28
413224.00,252.63
413232.00,246.75
413240.00,241.09
413248.00,234.88
413256.00,228.75
413264.00,232.88
413272.00,326.31
413280.00,546.78
413288.00,714.09
413296.00,742.00
413304.00,720.75
413312.00,630.97
413320.00,507.22
413328.00,439.03
413336.00,469.34
413344.00,613.53
413352.00,748.31
413360.00,788.38
413368.00,743.44
413376.00,657.77
413384.00,610.19
413392.00,565.89
413400.00,501.48
413408.00,457.63
413416.00,410.58
413424.00,359.27
413432.00,318.17
413440.00,215.72
413448.00,98.84
413456.00,161.79
413464.00,225.13
413472.00,111.53
413480.00,75.33
413488.00,38.45
413496.00,-309.67
413504.00,-788.02
413512.00,-736.43
413520.00,-103.48
413528.00,158.21
413536.00,-40.96
413544.00,-41.80
413552.00,-17.33
413560.00,-103.96
413568.00,-102.39
413576.00,-119.55
413584.00,-164.04
413592.00,-169.88
413600.00,-194.06
413608.00,-218.22
413616.00,-230.03
413624.00,-251.61
413632.00,-268.45
413640.00,-282.00
413648.00,-298.02
413656.00,-310.59
413664.00,-356.19
413672.00,-498.48
413680.00,-704.19
413688.00,-807.19
413696.00,-687.56
413704.00,-501.81
413712.00,-447.72
413720.00,-381.75
413728.00,-257.22
413736.00,-269.91
413744.00,-318.44
413752.00,-294.75
413760.00,-307.34
413768.00,-324.38
413776.00,-315.66
413784.00,-326.75
413792.00,-332.34
413800.00,-331.16
413808.00,-337.69
413816.00,-339.03
413824.00,-339.78
413832.00,-342.63
413840.00,-342.38
413848.00,-342.50
413856.00,-342.69
413864.00,-341.41
413872.00,-340.38
413880.00,-338.78
413888.00,-336.59
413896.00,-334.34
413904.00,-331.34
413912.00,-328.25
413920.00,-324.59
413928.00,-320.78
413936.00,-316.56
413944.00,-312.19
413952.00,-307.25
413960.00,-302.25
413968.00,-296.97
413976.00,-291.47
413984.00,-285.63
413992.00,-279.75
414000.00,-273.56
414008.00,-267.16
414016.00,-261.03
414024.00,-254.84
414032.00,-247.84
414040.00,-240.28
414048.00,-233.44
414056.00,-226.41
414064.00,-218.16
414072.00,-210.69
414080.00,-203.56
414088.00,-195.75
414096.00,-187.97
414104.00,-180.63
414112.00,-172.53
414120.00,-164.78
414128.00,-156.97
414136.00,-149.22
414144.00,-141.31
414152.00,-133.63
414160.00,-126.06
414168.00,-119.05
414176.00,-111.34
414184.00,-180.09
414192.00,-378.30
414200.00,-479.41
414208.00,-383.27
414216.00,-295.77
414224.00,-230.42
414232.00,-237.59
414240.00,-386.69
414248.00,-423.75
414256.00,-380.20
414264.00,-571.14
414272.00,-799.47
414280.00,-443.61
414288.00,339.43
414296.00,499.23
414304.00,207.92
414312.00,309.00
414320.00,366.98
414328.00,250.76
414336.00,312.69
414344.00,308.76
414352.00,267.09
414360.00,299.03
414368.00,281.19
414376.00,270.88
414384.00,280.47
414392.00,267.45
414400.00,265.26
414408.00,215.56
414416.00,50.19
414424.00,-175.74
414432.00,-393.28
414440.00,-530.96
414448.00,-580.97
414456.00,-562.67
414464.00,-473.86
414472.00,-418.66
414480.00,-369.64
414488.00,-190.19
414496.00,88.39
414504.00,361.28
414512.00,540.39
414520.00,604.16
414528.00,585.20
414536.00,523.89
414544.00,480.53
414552.00,482.52
414560.00,501.98
414568.00,491.22
414576.00,440.63
414584.00,412.72
414592.00,425.16
414600.00,449.88
414608.00,490.75
414616.00,482.13
414624.00,361.47
414632.00,241.53
414640.00,223.16
414648.00,201.06
414656.00,106.59
414664.00,90.37
414672.00,210.72
414680.00,335.97
414688.00,207.81
414696.00,-232.09
414704.00,-256.72
414712.00,430.44
414720.00,786.22
414728.00,575.97
414736.00,559.28
414744.00,609.16
414752.00,517.47
414760.00,517.03
414768.00,509.69
414776.00,461.03
414784.00,456.88
414792.00,433.75
414800.00,404.94
414808.00,393.28
414816.00,370.00
414824.00,349.56
414832.00,334.00
414840.00,313.44
414848.00,296.28
414856.00,279.75
414864.00,261.75
414872.00,210.41
414880.00,7.50
414888.00,-340.19
414896.00,-601.97
414904.00,-689.50
414912.00,-665.13
414920.00,-584.81
414928.00,-546.97
414936.00,-474.63
414944.00,-186.91
414952.00,268.53
414960.00,568.25
414968.00,520.28
414976.00,424.75
414984.00,451.03
414992.00,420.28
415000.00,374.81
415008.00,374.22
415016.00,342.56
415024.00,316.80
415032.00,288.55
415040.00,32.50
415048.00,-511.69
415056.00,-785.05
415064.00,-608.25
415072.00,-549.91
415080.00,-583.81
415088.00,-490.22
415096.00,-462.47
415104.00,-447.44
415112.00,-387.81
415120.00,-367.16
415128.00,-336.70
415136.00,-297.20
415144.00,-266.14
415152.00,-188.88
415160.00,-127.45
415168.00,-169.00
415176.00,-158.14
415184.00,-41.00
415192.00,32.30
415200.00,94.58
415208.00,147.38
415216.00,171.72
415224.00,214.61
415232.00,163.19
415240.00,52.23
415248.00,-8.94
415256.00,-89.58
415264.00,-111.98
415272.00,-47.73
415280.00,-42.64
415288.00,-42.63
415296.00,-7.89
415304.00,-3.52
415312.00,7.70
415320.00,27.39
415328.00,33.13
415336.00,45.53
415344.00,56.94
415352.00,64.66
415360.00,75.56
415368.00,83.34
415376.00,90.28
415384.00,98.25
415392.00,104.25
415400.00,110.12
415408.00,115.87
415416.00,120.44
415424.00,124.86
415432.00,128.78
415440.00,132.00
415448.00,134.97
415456.00,137.55
415464.00,139.52
415472.00,195.50
415480.00,435.77
415488.00,819.02
415496.00,1044.45
415504.00,956.02
415512.00,622.56
415520.00,155.41
415528.00,-141.86
415536.00,-103.77
415544.00,-40.14
415552.00,-82.56
415560.00,-66.31
415568.00,-44.17
415576.00,-59.03
415584.00,-27.84
415592.00,89.39
415600.00,318.47
415608.00,487.65
415616.00,394.07
415624.00,109.13
415632.00,-151.29
415640.00,-177.52
415648.00,-90.95
415656.00,-119.52
415664.00,-130.34
415672.00,-94.09
415680.00,-108.57
415688.00,-103.02
415696.00,-89.27
415704.00,-95.72
415712.00,-87.82
415720.00,-83.35
415728.00,-83.96
415736.00,-78.13
415744.00,-66.58
415752.00,-53.40
415760.00,-66.40
415768.00,-81.49
415776.00,-67.86
415784.00,-65.52
415792.00,-50.30
415800.00,171.41
